category,division,name,subcategory,true_label
Fitness & activewear,Womens,boy graphic lds perfect gym sport ladies xu originals,Active shorts,3
Fitness & activewear,Womens,reebok golf ladies pro agile relay basketball base f slam new epic playdry workout base,Active pants,3
Fitness & activewear,Womens,reclaimed asos emerald cycling ladies dot splatter splatter asos new heart karrimor tour salomon,Active pants,3
Fitness & activewear,Womens,base ladies snake dri women ord,Active pants,3
Fitness & activewear,Womens,knit ord velvet printed boy ladies printed workout m women xli base,Active pants,3
Fitness & activewear,Womens,pineapple workout fit ladies loeffler vintage swing gym agile xu stella ladies run,Active shorts,3
Fitness & activewear,Womens,ladies response graphic drylite elite pace,Active shorts,3
Fitness & activewear,Womens,falconer gemini odlo pineapple ladies,Active pants,3
Fitness & activewear,Womens,tour armour xlite tour mod odlo originals converse ash shorts print compression sport,Active pants,3
Fitness & activewear,Womens,gym muddyfox reebok tempo reebok elite ash pro shorts s dri elite,Active pants,3
Swim,Womens,ladies moulded swim padded bikini garden,Unclassified,4
Swim,Womens,f freya bikini moulded padded high paisley tropical swimsuit seafolly stripe paisley freya brazilian stripe,Bikinis/two-piece|Cover-ups,4
Swim,Womens,floral brief swim bottoms animal bikini,Swimsuits/one-piece|Tankini,4
Swim,Womens,printed pacha bust printed leg fuller animal twist control swimsuit,Bikinis/two-piece|Tankini,4
Swim,Womens,ruched bikini marie cut s french,Bandeau|Bikinis/two-piece,4
Swim,Womens,dot marie goddess frill printed swimsuit frill,Maternity|Swimsuits/one-piece,4
Swim,Womens,padded cup french bust multi waist plunge brazilian seafolly bustier south swimsuit printed,Bikinis/two-piece|Cover-ups,4
Swim,Womens,designer marie dot bikini bikini river crochet seafolly cup bandeau trim print animal,Bikinis/two-piece|Swimsuits/one-piece|Tankini,4
Swim,Womens,multi floral bikini garden padded mix,Bandeau|Swimsuits/one-piece,4
Swim,Womens,bikini geo bottoms ladies halter briefs twist,Trunks,4
Swim,Womens,underwired high textured meili tummy s swimsuit leg rose bikini beach padded,Bandeau|Swimsuits/one-piece,4
Swim,Womens,triangle floral crochet motel ladies swimsuit,Bikinis/two-piece|Swimsuits/one-piece,4
Swim,Womens,d pacha contrast polka ladies swimsuit bandeau control leg halter bandeau stripe,Bikinis/two-piece|Cover-ups|Swimsuits/one-piece,4
Swim,Womens,island neck tankini brief swimsuit string bust hipster aztec,Maternity|Swimsuits/one-piece,4
Swim,Womens,swim halter strap french swimsuit d connection geo bustier eve island tropical marie island embellished,Unclassified,4
Swim,Womens,high connection freya garden swim moi ruched swimsuit print dot designer garden mix,Swimsuits/one-piece,4
Swim,Womens,crochet frill halter bikini ruched bikini,Maternity|Swimsuits/one-piece,4
Swim,Womens,waisted meili swimsuit motel palm geo bikini marie classic floral marie,Bikinis/two-piece|Swimsuits/one-piece|Tankini,4
Swim,Womens,rose beach classic bikini swimsuit waisted block bust printed animal tie brazilian swimsuit,Bikinis/two-piece|Cover-ups|Swimsuits/one-piece,4
Swim,Womens,cup strap match hipster animal island geo bikini s exclusive dot print new fuller,Bandeau,4
Swim,Womens,bikini stripe stripe garden textured bust seafolly leopard waist bustier seafolly,Maternity|Swimsuits/one-piece,4
Swim,Womens,bikini block block pant crochet swimsuit leg mix match g,Bandeau,4
Swim,Womens,pant mix marie aztec piece marie bikini paisley classic brazilian swim river swim colour,Bikinis/two-piece,4
Swim,Womens,colour swimsuit garden printed brazilian freya bust embellished mesh high tie high south bandeau,Bandeau|Bikinis/two-piece,4
Swim,Womens,designer designer floral twist moi bikini bust print padded pant cut island mesh,Swimsuits/one-piece|Tankini,4
Swim,Womens,bandeau bikini block briefs bustier,Bandeau|Bikinis/two-piece|Swimsuits/one-piece,4
Swim,Womens,meili designer mesh strap goddess moi south tummy new bikini tankini flower zoggs swimwear,Swimsuits/one-piece|Tankini,4
Swim,Womens,high tankini mix swimsuit meili waist ruched,Bikinis/two-piece|Swimsuits/one-piece|Tankini,4
Swim,Womens,pacha bottoms swimsuit f bandeau halter hipster swim,Bikinis/two-piece|Cover-ups|Swimsuits/one-piece,4
Swim,Womens,speedo bikini dot multi striped ladies brazilian colour match animal,Bikinis/two-piece|Cover-ups|Swimsuits/one-piece,4
Swim,Womens,designer spot fuller animal spotted zoggs goddess tropical bikini rose longline geo fuller,Maternity|Swimsuits/one-piece,4
Swim,Womens,garden meili swimsuit embellished bikini neck meili swimwear,Bikinis/two-piece,4
Swim,Womens,halterneck waisted bust swimsuit frill fuller waisted g rose control strap floral rose,Tankini,4
Swim,Womens,ruched ladies bust textured geo pant bikini bustier neck g rose briefs string,Swimsuits/one-piece,4
Swim,Womens,bikini bottoms print triangle freya freya,Maternity|Swimsuits/one-piece,4
Swim,Womens,bikini rose d bandeau connection briefs mesh motel match,Bandeau|Bikinis/two-piece,4
Swim,Womens,contrast plunge island speedo match leopard padded neck asos set cup fuller bikini tummy d,Maternity|Swimsuits/one-piece,4
Swim,Womens,textured south bottoms waist halter hipster marie multi island swimsuit zoggs,Bikinis/two-piece,4
Swim,Womens,brazilian hipster swimsuit river plunge goddess,Unclassified,4
Swim,Womens,south block moulded bikini cut eve floral halter brazilian south ladies hipster,Bandeau|Bikinis/two-piece,4
Swim,Womens,swimsuit spot goddess spot moi halterneck moulded french bikini string halterneck leopard aztec,Bikinis/two-piece|Swimsuits/one-piece|Tankini,4
Swim,Womens,colour asos set south cup pant leg moi bustier twist aztec set pant swimsuit,Bikinis/two-piece,4
Swim,Womens,tie plunge multi mix f bikini set south trim floral tie triangle speedo animal tropical,Bikinis/two-piece|Swimsuits/one-piece,4
Swim,Womens,hipster control cup bikini look halterneck,Bandeau|Bikinis/two-piece|Swimsuits/one-piece,4
Swim,Womens,asos palm mesh bikini beach tropical s string tankini,Swimsuits/one-piece,4
Swim,Womens,moi goddess polka bikini beach briefs tropical seafolly garden plunge twist swimwear longline,Bikinis/two-piece|Cover-ups,4
Swim,Womens,geo block swimsuit control swimwear floral tropical embellished halterneck pacha longline tie asos fuller bandeau,Bikinis/two-piece|Tankini,4
Swim,Womens,high beach halterneck pacha pant french floral swimsuit,Bikinis/two-piece|Swimsuits/one-piece,4
Swim,Womens,bikini goddess pant flower block set underwired aztec paisley tankini ruched trim,Trunks,4
Swim,Womens,swimsuit designer longline pour paisley beach mesh swimsuit,Maternity|Swimsuits/one-piece,4
Swim,Womens,bikini river twist island frill bikini hipster twist halter,Bandeau|Bikinis/two-piece,4
Swim,Womens,embellished mix tropical swim bikini neck moi underwired leopard flower triangle animal designer ladies,Bikinis/two-piece,4
Swim,Womens,hipster dd embellished freya contrast halter paisley pour flower flower mesh bikini bustier waisted control,Tankini,4
Swim,Womens,mix underwired swimsuit dot cup triangle,Bikinis/two-piece|Swimsuits/one-piece|Tankini,4
Swim,Womens,control pacha spotted animal triangle french block freya piece pour tankini tummy leg bikini eve,Tankini,4
Swim,Womens,fuller longline brazilian zoggs longline polka bikini twist halter padded,Maternity|Swimsuits/one-piece,4
Swim,Womens,waist piece garden halterneck dot dot bikini,Bikinis/two-piece|Cover-ups,4
Swim,Womens,dd tankini swimsuit aztec briefs print trim new brief ladies stripe spot motel halterneck crochet,Bikinis/two-piece|Cover-ups|Swimsuits/one-piece,4
Swim,Womens,goddess exclusive spot bikini geo dot printed swimwear mix pacha south flower palm high triangle,Bandeau|Bikinis/two-piece|Swimsuits/one-piece,4
Swim,Womens,pant strap swimwear swimsuit embellished island animal,Bikinis/two-piece|Tankini,4
Swim,Womens,swimsuit halterneck match stripe waist french control moulded hipster halterneck,Swimsuits/one-piece|Tankini,4
Swim,Womens,piece tummy ladies bikini pour trim ruched striped multi tie tummy classic multi tummy,Bandeau,4
Swim,Womens,contrast triangle rose spotted beach dd bikini dot eve animal freya bottoms halterneck dot south,Bikinis/two-piece|Swimsuits/one-piece,4
Swim,Womens,bikini geo dot goddess swimwear tie halterneck d underwired cut freya look designer,Tankini,4
Swim,Womens,flower tummy dot colour high bikini twist swimsuit,Bikinis/two-piece|Swimsuits/one-piece|Tankini,4
Swim,Womens,swimsuit twist brazilian fuller swimsuit seafolly seafolly dd moi leg swimwear hipster,Bikinis/two-piece|Tankini,4
Swim,Womens,waisted plunge floral bikini swimsuit meili swimwear asos marie,Bikinis/two-piece|Cover-ups|Swimsuits/one-piece,4
Swim,Womens,rose asos floral waisted bikini cut look asos striped hipster,Bikinis/two-piece|Swimsuits/one-piece,4
Swim,Womens,island waisted tankini g seafolly bikini frill string bust leg fuller block leopard aztec,Bandeau|Swimsuits/one-piece,4
Swim,Womens,swimsuit leopard high mesh triangle,Bandeau|Bikinis/two-piece,4
Swim,Womens,dot set marie leopard aztec tropical paisley plunge bikini exclusive s,Trunks,4
Swim,Womens,halterneck triangle swimsuit bikini twist bustier,Bandeau|Swimsuits/one-piece,4
Swim,Womens,palm tummy cut twist tummy s bikini connection pacha longline s seafolly,Bikinis/two-piece|Tankini,4
Swim,Womens,bust swimsuit striped south dd cup tropical printed asos,Tankini,4
Swim,Womens,padded triangle piece bandeau strap bikini polka print,Swimsuits/one-piece|Tankini,4
Swim,Womens,swimsuit briefs trim garden bikini spotted ruched seafolly meili eve briefs piece,Swimsuits/one-piece,4
Swim,Womens,marie stripe floral marie f palm bikini halter mix pour cup flower,Bikinis/two-piece|Swimsuits/one-piece,4
Swim,Womens,g floral dot swimsuit contrast,Tankini,4
Swim,Womens,control striped bikini south spotted,Bikinis/two-piece|Swimsuits/one-piece,4
Swim,Womens,brief tropical high bikini high hipster swimwear paisley dot,Bandeau|Bikinis/two-piece,4
Swim,Womens,geo zoggs waisted trim classic neck d s bikini asos pant island bandeau,Maternity|Swimsuits/one-piece,4
Swim,Womens,palm asos swimsuit seafolly motel asos swimsuit new brief marie high designer,Bandeau|Swimsuits/one-piece,4
Swim,Womens,spotted classic polka garden trim waisted geo meili tummy printed triangle bottoms new bikini,Trunks,4
Swim,Womens,crochet striped bikini string pour new swimsuit,Bikinis/two-piece|Swimsuits/one-piece,4
Swim,Womens,print swimsuit striped swimsuit contrast waisted spot river f halterneck,Bikinis/two-piece|Swimsuits/one-piece,4
Swim,Womens,paisley spotted designer river swimsuit neck meili motel moulded,Swimsuits/one-piece,4
Swim,Womens,frill hipster island piece swimsuit island swimsuit piece brief mix halter,Bikinis/two-piece,4
Swim,Womens,spot island exclusive swimsuit dd island mesh ruched palm palm briefs,Bandeau|Bikinis/two-piece,4
Swim,Womens,match bikini pant designer motel bust crochet cut,Bikinis/two-piece|Cover-ups,4
Swim,Womens,waisted striped stripe bikini padded garden padded polka d flower bustier pacha,Bikinis/two-piece|Cover-ups,4
Swim,Womens,mix briefs colour geo triangle goddess brief bikini twist swimwear trim string longline spotted marie,Trunks,4
Swim,Womens,waist piece neck bikini classic d freya,Bikinis/two-piece|Swimsuits/one-piece,4
Swim,Womens,bottoms bikini pour eve tie embellished river bikini,Bandeau|Swimsuits/one-piece,4
Swim,Womens,beach swimsuit mesh seafolly halterneck beach new,Trunks,4
Swim,Womens,seafolly padded swimsuit island look goddess bottoms,Bikinis/two-piece|Swimsuits/one-piece,4
Swim,Womens,cup dot connection brazilian cup bikini cup,Tankini,4
Swim,Womens,stripe strap tummy swimsuit high frill marie motel textured trim motel match,Tankini,4
Swim,Womens,striped south control animal bikini match high aztec neck palm new ruched cut frill trim,Bikinis/two-piece|Swimsuits/one-piece,4
Swim,Womens,bustier bust speedo piece swimsuit spot river crochet ladies seafolly d printed speedo,Swimsuits/one-piece,4
Swim,Womens,halterneck eve waist bikini tankini goddess look spotted,Bikinis/two-piece|Swimsuits/one-piece|Tankini,4
Swim,Womens,zoggs stripe geo printed textured pant tie bikini bustier asos dd bikini floral moulded,Tankini,4
Swim,Womens,animal bikini longline bikini briefs strap tie printed exclusive speedo beach bandeau twist g classic,Bikinis/two-piece|Tankini,4
Swim,Womens,string hipster speedo pour multi mesh tummy halter multi bikini flower goddess tummy longline,Swimsuits/one-piece|Tankini,4
Swim,Womens,swimsuit island d look flower meili fuller fuller pour swimwear moulded dot meili,Swimsuits/one-piece|Tankini,4
Swim,Womens,d cup multi moi fuller bikini leg s printed ladies dot,Unclassified,4
Swim,Womens,tie designer bustier printed swimsuit textured,Bandeau|Bikinis/two-piece,4
Swim,Womens,twist bikini frill floral hipster leopard leg waisted striped,Bandeau|Bikinis/two-piece|Swimsuits/one-piece,4
Swim,Womens,swimsuit control briefs south string bikini,Bandeau,4
Swim,Womens,palm river bikini tropical dd piece high freya,Maternity|Swimsuits/one-piece,4
Swim,Womens,palm plunge swimsuit floral goddess high seafolly,Swimsuits/one-piece,4
Swim,Womens,leopard beach paisley beach bust garden marie spot bikini,Bikinis/two-piece|Tankini,4
Swim,Womens,striped bikini piece set freya animal freya twist swimsuit paisley,Bandeau|Swimsuits/one-piece,4
Swim,Womens,block bustier bikini plunge cut exclusive animal spot paisley contrast f,Bikinis/two-piece|Swimsuits/one-piece,4
Swim,Womens,set striped swimsuit control moi swimsuit tropical rose cut longline control spot tie aztec set,Trunks,4
Swim,Womens,palm bikini palm longline high printed motel,Bikinis/two-piece|Cover-ups,4
Swim,Womens,bikini control dd meili pacha g zoggs floral d hipster strap contrast brazilian,Bandeau,4
Swim,Womens,connection connection moulded embellished d bandeau high bikini eve,Bikinis/two-piece|Cover-ups,4
Swim,Womens,embellished cut paisley ruched g tankini speedo g river g pant south beach swimsuit freya,Maternity|Swimsuits/one-piece,4
